Termo,Parágrafo,Data_acesso,Fonte,Link,Titulo
zika-virus,"vírus zika, agente infeccioso do gênero flavivirus da família flaviviridae. o vírus zika foi isolado pela primeira vez em 1947, a partir de um macaco rhesus que havia sido enjaulado na floresta zika, em uganda. no ano seguinte foi isolado de mosquitos aedes africanus coletados na mesma floresta. os anticorpos contra o vírus zika foram identificados pela primeira vez em humanos no início da década de 1950. posteriormente, descobriu-se que o vírus causa uma doença febril em humanos, conhecida como febre zika, cujos sintomas são semelhantes a outras doenças transmitidas por mosquitos, incluindo dengue e febre chikungunya.",Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/zika-virus,Vírus Zika
buzz,,Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/buzz,Zumbido
folic-acid,"ácido fólico, vitamina hidrossolúvel do complexo b essencial em animais e plantas para a síntese de ácidos nucléicos. o ácido fólico foi isolado das células do fígado em 1943.",Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/folic-acid,Ácido Fólico
alcohol,"álcool, qualquer classe de compostos orgânicos caracterizados por um ou mais grupos hidroxila (-oh) ligados a um átomo de carbono de um grupo alquil (cadeia hidrocarbonada). os álcoois podem ser considerados como derivados orgânicos da água (h 2 o) nos quais um dos átomos de hidrogênio foi substituído por um grupo alquil, normalmente representado por r em estruturas orgânicas. por exemplo, no etanol (ou álcool etílico) o grupo alquil é o grupo etil, -ch 2 ch 3 .",Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/alcohol,Álcool
ebola,"ébola, doença contagiosa causada por um vírus da família filoviridae que é responsável por uma febre hemorrágica viral grave e muitas vezes fatal. foram registrados surtos em primatas — incluindo gorilas, chimpanzés e humanos — e porcos domésticos. a doença é caracterizada por febre extrema, erupção cutânea e hemorragia profusa. em humanos, os ebolavírus causam fatalidade em 25 a 90 por cento dos casos.",Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/ebola,Ébola
medical-ethics,,Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/medical-ethics,Ética Médica
peptic-ulcer,"úlcera péptica, lesão que ocorre principalmente na mucosa do estômago ou duodeno (segmento superior do intestino delgado); é produzido quando fatores externos reduzem a capacidade do revestimento mucoso de resistir aos efeitos ácidos do suco gástrico (uma mistura de enzimas digestivas e ácido clorídrico). até recentemente, os factores responsáveis ​​pelas úlceras pépticas permaneciam obscuros; um estilo de vida estressante e uma dieta rica geralmente eram os culpados. as evidências indicam agora que a infecção pela bactéria helicobacter pylori e o uso prolongado de anti-inflamatórios não esteróides (aines) são as duas principais causas de úlcera péptica.",Acesso em maio de 2024,Enciclopédia Britânica,https://www.britannica.com/science/peptic-ulcer,Úlcera Péptica
arteries,"seu corpo possui um sistema de “rodovia” que envia sangue de e para partes do corpo. é chamado de sistema circulatório e as estradas são chamadas de artérias e veias. as artérias, que geralmente parecem vermelhas, transportam o sangue para longe do coração. as veias, que geralmente parecem azuis, devolvem o sangue ao coração.",Acesso em maio de 2024,Kids Health,https://kidshealth.org/en/kids/word-arteries.html,Artérias
joints,"as articulações são os locais do corpo onde os ossos se encontram. você tem articulações grandes (como as dos quadris, ombros e pernas) e pequenas e pequenas (como as das mãos e dos pés). seu joelho é uma articulação, assim como todas as partes flexíveis dos seus dedos!",Acesso em maio de 2024,Kids Health,https://kidshealth.org/en/kids/word-joints.html,Articulações
epidermis,cuidado – sua epiderme está aparecendo! mas tudo bem; epiderme é o nome chique da camada mais externa da pele.,Acesso em maio de 2024,Kids Health,https://kidshealth.org/en/kids/word-epidermis.html,Epiderme
gums,"acredite ou não, você sempre tem chiclete na boca. não, não é chiclete! olhe-se no espelho e sorria. vê aquela área rosa onde seus dentes estão presos? elas são chamadas de gengivas e ajudam a manter os dentes no lugar.",Acesso em maio de 2024,Kids Health,https://kidshealth.org/en/kids/word-gums.html,Gengivas
tendons,"para manter as coisas juntas, os tendões são úteis! esses cordões especiais feitos de tecido resistente prendem os músculos do corpo aos ossos.",Acesso em maio de 2024,Kids Health,https://kidshealth.org/en/kids/word-tendons.html,Tendões
eardrum,"Os tímpanos são uma parte muito importante do ouvido. As ondas sonoras viajam através do canal auditivo para chegar ao tímpano. O tímpano é uma fina aba de pele que se estica como um tambor e vibra quando o som o atinge. Essas vibrações movem os pequenos ossos do ouvido médio, que enviam vibrações para o ouvido interno. Do ouvido interno, a mensagem é enviada ao cérebro, que diz: ""Ei! Estou ouvindo uma coisa!"" Então sinta essas boas vibrações!",Acesso em maio de 2024,Kids Health,https://kidshealth.org/en/kids/word-eardrum.html,Tímpano
iris,"sua íris é a parte colorida do seu olho. portanto, se alguém tem olhos castanhos, significa que as íris dessa pessoa são castanhas. a íris é mais do que aparência. sua íris controla o tamanho da pupila – o ponto preto no centro do olho – e a quantidade de luz que entra em seu olho.",Acesso em maio de 2024,Kids Health,https://kidshealth.org/en/kids/word-iris.html,Íris
vertebrae,"estenda a mão e sinta os inchaços no centro das costas. cada protuberância é um osso chamado vértebra (diga: ver-tuh-brah) e há 33 vértebras que constituem sua coluna. sem suas vértebras, você não conseguiria ficar em pé!",Acesso em maio de 2024,Kids Health,https://kidshealth.org/en/kids/word-vertebrae.html,Vértebras
pulse,seu coração batendo cria um pulso. seu coração tem que empurrar tanto sangue pelo corpo que você pode sentir uma pequena batida nas artérias cada vez que o coração bate! uau! os locais mais comuns para sentir o pulso são no pulso e no pescoço. então tente encontrar seu pulso e sinta a batida!,Acesso em maio de 2024,Kids Health,https://kidshealth.org/en/kids/word-pulse.html,Pulso
antibiotics,"esses medicamentos incríveis atacam bactérias que deixam você doente. (eles funcionam apenas contra bactérias, portanto não são usados ​​para doenças causadas por vírus, como um resfriado.) quer ouvir algo estranho? alguns antibióticos são feitos de mofo difuso (a penicilina vem do mofo laranja)! portanto, se você tiver infecção de garganta ou alguma outra infecção causada por bactérias, não se preocupe, pois os antibióticos podem ajudá-lo a se sentir melhor!",Acesso em maio de 2024,Kids Health,https://kidshealth.org/en/kids/word-antibiotics.html,Antibióticos
surgery,"a cirurgia, também chamada de operação, ocorre quando os médicos consertam algo dentro do corpo para fazer a pessoa se sentir melhor. o médico pode retirar um apêndice infectado, fechar um buraco no coração ou até mesmo colocar um novo rim! qualquer que seja a cirurgia, após uma operação a pessoa deve começar a se sentir melhor rapidamente.",Acesso em maio de 2024,Kids Health,https://kidshealth.org/en/kids/word-surgery.html,Cirurgia
depression,"é normal sentir-se triste às vezes. mas quando alguém se sente assim por muito tempo e raramente se sente feliz, isso se chama depressão. às vezes, é difícil descobrir o que está causando a depressão de uma pessoa. porém, uma coisa é certa: se você se sentir deprimido ou achar que outra pessoa está deprimida, converse com um adulto de confiança sobre isso.",Acesso em maio de 2024,Kids Health,https://kidshealth.org/en/kids/word-depression.html,Depressão
dehydration,não se preocupe com essa palavra longa! a desidratação é o que acontece quando não há água suficiente no corpo. certifique-se de beber muita água para se manter bem hidratado.,Acesso em maio de 2024,Kids Health,https://kidshealth.org/en/kids/word-dehydration.html,Desidratação
eczema,"se sua pele já coçou muito, ficou vermelha e seca, você deve saber sobre eczema. e não, não tem nada a ver com ovos. . . a menos que você seja alérgico a eles, porque o eczema às vezes é causado por alergias.",Acesso em maio de 2024,Kids Health,https://kidshealth.org/en/kids/word-eczema.html,Eczema
hormones,"a insulina é um hormônio importante. regula a quantidade de açúcar no sangue. esse açúcar, chamado glicose, é a principal fonte de combustível do corpo.",Acesso em maio de 2024,Kids Health,https://kidshealth.org/en/kids/word-hormones.html,Hormônios
urticaria,"urticária é o nome chique para urticária, aqueles inchaços vermelhos e com coceira que as pessoas ficam na pele quando são alérgicas a alguma coisa, como certos alimentos ou medicamentos. as alergias não são a única razão pela qual alguém pode ter urticária. algumas infecções, temperaturas quentes ou frias ou até mesmo estresse podem fazer com que esses inchaços apareçam. seu médico pode lhe dar alguns remédios que podem ajudar a parar de coçar.",Acesso em maio de 2024,Kids Health,https://kidshealth.org/en/kids/word-urticaria.html,Urticária
acne,"acne é o nome daqueles inchaços vermelhos chamados espinhas que muitas crianças e adolescentes apresentam na pele. quando as glândulas sebáceas da pele produzem muito óleo, os pequenos orifícios da pele chamados poros ficam obstruídos com óleo, pele morta e bactérias. então, a pele ao redor desses poros obstruídos pode inchar e parecer protuberante ou vermelha. geralmente, isso acontece durante a puberdade, quando seu corpo está passando de criança para adulto.",Acesso em maio de 2024,Kids Health,https://kidshealth.org/en/kids/word-acne.html,Acne
anemia,"os glóbulos vermelhos transportam oxigênio por todo o nosso corpo. pessoas com anemia têm menos glóbulos vermelhos do que o normal, o que pode fazer com que se sintam cansadas porque não chega oxigênio suficiente às células do corpo. muitas coisas podem causar anemia, mas uma forma comum de as crianças contraí-la é não ingerindo ferro suficiente, um nutriente encontrado na carne, no feijão seco e nos vegetais de folhas verdes. os glóbulos vermelhos precisam de ferro para funcionar bem.",Acesso em maio de 2024,Kids Health,https://kidshealth.org/en/kids/word-anemia.html,Anemia
pneumonia,"a pneumonia é uma infecção pulmonar geralmente causada por vírus ou bactérias. uma pessoa com pneumonia pode ter febre e tosse, e pode ser difícil respirar por um tempo. um médico pode saber se alguém está com pneumonia ouvindo os pulmões ou observando uma radiografia de tórax. a pneumonia pode ser grave, por isso, às vezes, uma pessoa que a sofre precisa de cuidados hospitalares. mas os médicos geralmente podem tratá-lo enquanto a pessoa melhora em casa.",Acesso em maio de 2024,Kids Health,https://kidshealth.org/en/kids/word-pneumonia.html,Pneumonia
